SalesHeaderKey;SalesOrderNumber;OrderDate;DueDate;ShipDate;CustomerKey;RegionKey;DiscountAmount;TotalAmount;SalesAmount
3160;SO43878;29/01/2011;10/02/2011;05/02/2011;144;2;131,22;4079,99;3948,77
3002;SO44524;01/05/2011;13/05/2011;08/05/2011;144;2;69,54;4082,09;4012,55
3163;SO49881;28/09/2012;10/10/2012;05/10/2012;161;2;58,18;1308,94;1250,76
3151;SO44123;01/03/2011;13/03/2011;08/03/2011;503;2;26,06;874,79;848,73
3155;SO45567;29/08/2011;10/09/2011;05/09/2011;503;2;31,14;874,79;843,65
2990;SO49108;31/07/2012;12/08/2012;07/08/2012;107;2;49,08;1409,38;1360,30
3095;SO47983;30/04/2012;12/05/2012;07/05/2012;36;2;2,56;469,79;467,23
2992;SO46934;29/01/2012;10/02/2012;05/02/2012;162;2;0,42;469,79;469,37
3130;SO47430;29/02/2012;12/03/2012;07/03/2012;143;2;8,62;469,79;461,17
3149;SO48011;30/04/2012;12/05/2012;07/05/2012;89;2;191,16;7516,70;7325,54
3164;SO55329;30/03/2013;11/04/2013;06/04/2013;305;2;59,14;1336,23;1277,09
3159;SO48377;30/05/2012;11/06/2012;06/06/2012;690;2;41,36;1409,38;1368,02
3166;SO50264;28/10/2012;09/11/2012;04/11/2012;36;2;145,20;3926,81;3781,61
3157;SO51725;28/01/2013;09/02/2013;04/02/2013;107;2;36,42;1295,98;1259,56
3236;SO47377;29/02/2012;12/03/2012;07/03/2012;481;7;1955,52;72689,53;70734,01
3194;SO48317;30/05/2012;11/06/2012;06/06/2012;481;7;744,44;35416,99;34672,55
3287;SO50681;28/11/2012;10/12/2012;05/12/2012;499;7;1294,26;37815,83;36521,57
3269;SO47705;30/03/2012;11/04/2012;06/04/2012;139;7;626,24;18843,83;18217,59
3313;SO49504;28/08/2012;09/09/2012;04/09/2012;499;7;530,88;19662,66;19131,78
3291;SO50673;28/11/2012;10/12/2012;05/12/2012;481;7;834,54;41158,85;40324,31
3228;SO48332;30/05/2012;11/06/2012;06/06/2012;499;7;1181,66;42866,54;41684,88
3329;SO49126;31/07/2012;12/08/2012;07/08/2012;301;7;281,56;10805,26;10523,70
3266;SO48763;30/06/2012;12/07/2012;07/07/2012;139;7;199,88;4802,33;4602,45
3247;SO49876;28/09/2012;10/10/2012;05/10/2012;139;7;463,86;11816,79;11352,93
3173;SO46652;29/12/2011;10/01/2012;05/01/2012;139;7;1400,18;43074,86;41674,68
3206;SO50222;28/10/2012;09/11/2012;04/11/2012;638;7;2782,04;93694,66;90912,62
3256;SO57043;30/04/2013;12/05/2013;07/05/2013;283;7;189,10;6917,44;6728,34
3246;SO57058;30/04/2013;12/05/2013;07/05/2013;103;7;474,32;21595,37;21121,05
3211;SO57119;30/04/2013;12/05/2013;07/05/2013;662;7;297,14;7317,65;7020,51
3209;SO57143;30/04/2013;12/05/2013;07/05/2013;193;7;3029,46;94024,36;90994,90
3305;SO63153;31/07/2013;12/08/2013;07/08/2013;283;7;352,70;11642,19;11289,49
3183;SO63204;31/07/2013;12/08/2013;07/08/2013;614;7;1724,90;44660,78;42935,88
3277;SO63217;31/07/2013;12/08/2013;07/08/2013;103;7;883,58;28142,44;27258,86
3348;SO63272;31/07/2013;12/08/2013;07/08/2013;662;7;270,66;9473,47;9202,81
3232;SO63282;31/07/2013;12/08/2013;07/08/2013;193;7;2439,92;66375,65;63935,73
3298;SO65286;29/08/2013;10/09/2013;05/09/2013;319;7;478,56;17099,33;16620,77
3261;SO69415;29/10/2013;10/11/2013;05/11/2013;283;7;241,48;12307,13;12065,65
3264;SO69433;29/10/2013;10/11/2013;05/11/2013;614;7;1929,50;60915,72;58986,22
3207;SO69435;29/10/2013;10/11/2013;05/11/2013;103;7;869,96;26319,79;25449,83
3205;SO69506;29/10/2013;10/11/2013;05/11/2013;662;7;263,64;7099,61;6835,97
3216;SO51104;28/12/2012;09/01/2013;04/01/2013;355;7;570,90;29020,37;28449,47
3217;SO55252;30/03/2013;11/04/2013;06/04/2013;355;7;1173,10;37835,70;36662,60
3214;SO57055;30/04/2013;12/05/2013;07/05/2013;391;7;1191,08;33674,78;32483,70
3241;SO61216;30/06/2013;12/07/2013;07/07/2013;355;7;951,66;28386,99;27435,33
3202;SO63210;31/07/2013;12/08/2013;07/08/2013;391;7;1189,72;33632,93;32443,21
3187;SO67276;29/09/2013;11/10/2013;06/10/2013;355;7;936,02;27849,62;26913,60
3267;SO69464;29/10/2013;10/11/2013;05/11/2013;535;7;1035,20;42038,98;41003,78
3218;SO71801;29/11/2013;11/12/2013;06/12/2013;481;7;921,76;36156,49;35234,73
3292;SO51729;28/01/2013;09/02/2013;04/02/2013;391;7;1348,48;32904,68;31556,20
3172;SO53475;28/02/2013;12/03/2013;07/03/2013;481;7;1152,66;39785,87;38633,21
3210;SO58927;30/05/2013;11/06/2013;06/06/2013;481;7;1011,68;44270,77;43259,09
3223;SO63223;31/07/2013;12/08/2013;07/08/2013;638;7;934,22;39929,86;38995,64
3179;SO69426;29/10/2013;10/11/2013;05/11/2013;638;7;1804,10;61244,28;59440,18
3278;SO71820;29/11/2013;11/12/2013;06/12/2013;499;7;1795,72;51603,23;49807,51
3186;SO51752;28/01/2013;09/02/2013;04/02/2013;632;7;1254,70;57292,14;56037,44
3281;SO53478;28/02/2013;12/03/2013;07/03/2013;121;7;1248,22;39956,70;38708,48
3199;SO57068;30/04/2013;12/05/2013;07/05/2013;632;7;1281,74;33186,85;31905,11
3268;SO63209;31/07/2013;12/08/2013;07/08/2013;632;7;805,24;23994,92;23189,68
3185;SO63216;31/07/2013;12/08/2013;07/08/2013;175;7;1399,56;45559,80;44160,25
3212;SO69447;29/10/2013;10/11/2013;05/11/2013;632;7;1131,34;33789,95;32658,61
3213;SO51774;28/01/2013;09/02/2013;04/02/2013;535;7;823,08;47575,48;46752,40
3237;SO57028;30/04/2013;12/05/2013;07/05/2013;680;7;280,32;7909,99;7629,67
3275;SO63179;31/07/2013;12/08/2013;07/08/2013;535;7;1425,26;38849,58;37424,32
3333;SO55250;30/03/2013;11/04/2013;06/04/2013;337;7;113,10;4002,89;3889,79
3347;SO57050;30/04/2013;12/05/2013;07/05/2013;656;7;162,22;4550,92;4388,70
3280;SO58926;30/05/2013;11/06/2013;06/06/2013;121;7;626,28;25086,47;24460,19
3240;SO58969;30/05/2013;11/06/2013;06/06/2013;571;7;333,36;9700,30;9366,94
3319;SO63188;31/07/2013;12/08/2013;07/08/2013;680;7;130,00;3047,95;2917,95
3193;SO65208;29/08/2013;10/09/2013;05/09/2013;571;7;178,54;4256,96;4078,42
3248;SO51857;28/01/2013;09/02/2013;04/02/2013;85;7;3139,94;100922,15;97782,21
3255;SO51861;28/01/2013;09/02/2013;04/02/2013;662;7;355,06;11106,91;10751,85
3304;SO58968;30/05/2013;11/06/2013;06/06/2013;319;7;331,38;13938,87;13607,49
3271;SO47391;29/02/2012;12/03/2012;07/03/2012;499;7;2736,50;74487,76;71751,26
3176;SO51734;28/01/2013;09/02/2013;04/02/2013;638;7;2354,82;85700,60;83345,78
3273;SO58943;30/05/2013;11/06/2013;06/06/2013;499;7;1868,76;60412,76;58544,00
3262;SO69429;29/10/2013;10/11/2013;05/11/2013;391;7;861,88;32625,98;31764,10
3244;SO46626;29/12/2011;10/01/2012;05/01/2012;355;7;1001,40;37251,01;36249,61
3229;SO46987;29/01/2012;10/02/2012;05/02/2012;175;7;2504,12;89388,74;86884,62
3257;SO48010;30/04/2012;12/05/2012;07/05/2012;175;7;2072,04;66146,06;64074,02
3235;SO48755;30/06/2012;12/07/2012;07/07/2012;355;7;905,36;24993,76;24088,40
3253;SO49833;28/09/2012;10/10/2012;05/10/2012;355;7;1367,36;39666,11;38298,75
3180;SO48005;30/04/2012;12/05/2012;07/05/2012;638;7;3203,18;88000,15;84796,97
3184;SO49118;31/07/2012;12/08/2012;07/08/2012;638;7;1516,72;54017,55;52500,83
3265;SO51724;28/01/2013;09/02/2013;04/02/2013;283;7;295,68;9108,93;8813,25
3251;SO51733;28/01/2013;09/02/2013;04/02/2013;103;7;1015,22;31749,56;30734,34
3168;SO51735;28/01/2013;09/02/2013;04/02/2013;614;7;2398,08;88772,82;86374,74
3201;SO53525;28/02/2013;12/03/2013;07/03/2013;319;7;687,72;24969,22;24281,50
3167;SO51739;28/01/2013;09/02/2013;04/02/2013;175;7;3639,78;111554,85;107915,07
3188;SO46981;29/01/2012;10/02/2012;05/02/2012;638;7;4582,28;149533,70;144951,42
3296;SO47019;29/01/2012;10/02/2012;05/02/2012;535;7;22,76;980,89;958,13
3226;SO49830;28/09/2012;10/10/2012;05/10/2012;337;7;18,40;458,77;440,37
3169;SO57086;30/04/2013;12/05/2013;07/05/2013;535;7;1411,20;50028,82;48617,62
3260;SO71799;29/11/2013;11/12/2013;06/12/2013;121;7;405,98;17147,42;16741,44
3338;SO47376;29/02/2012;12/03/2012;07/03/2012;121;7;22,36;817,50;795,14
3243;SO47680;30/03/2012;11/04/2012;06/04/2012;355;7;1093,96;29179,49;28085,53
3318;SO47704;30/03/2012;11/04/2012;06/04/2012;229;7;2,82;648,91;646,09
3227;SO49488;28/08/2012;09/09/2012;04/09/2012;481;7;1210,26;31541,57;30331,31
3272;SO49854;28/09/2012;10/10/2012;05/10/2012;229;7;23,22;669,09;645,87
3171;SO69437;29/10/2013;10/11/2013;05/11/2013;175;7;2834,60;84651,88;81817,28
3259;SO51103;28/12/2012;09/01/2013;04/01/2013;337;7;81,00;2935,76;2854,76
3196;SO51708;28/01/2013;09/02/2013;04/02/2013;680;7;148,32;4005,04;3856,72
3215;SO51736;28/01/2013;09/02/2013;04/02/2013;656;7;72,92;2333,47;2260,55
3181;SO57054;30/04/2013;12/05/2013;07/05/2013;614;7;3308,48;94426,73;91118,25
3263;SO69535;29/10/2013;10/11/2013;05/11/2013;193;7;3137,16;109694,50;106557,34
3170;SO51858;28/01/2013;09/02/2013;04/02/2013;193;7;3839,20;131627,69;127788,49
3317;SO69531;29/10/2013;10/11/2013;05/11/2013;85;7;3543,82;112312,55;108768,73
3178;SO46627;29/12/2011;10/01/2012;05/01/2012;265;7;207,48;13112,80;12905,32
3250;SO46941;29/01/2012;10/02/2012;05/02/2012;686;7;227,56;7222,83;6995,27
3312;SO49078;31/07/2012;12/08/2012;07/08/2012;535;7;734,76;24617,25;23882,48
3276;SO50225;28/10/2012;09/11/2012;04/11/2012;175;7;2302,86;67717,68;65414,82
3177;SO51168;28/12/2012;09/01/2013;04/01/2013;139;7;711,54;23820,53;23108,99
3288;SO53497;28/02/2013;12/03/2013;07/03/2013;499;7;2325,48;91029,13;88703,65
3182;SO55311;30/03/2013;11/04/2013;06/04/2013;139;7;245,16;11599,02;11353,86
3192;SO57051;30/04/2013;12/05/2013;07/05/2013;638;7;1751,28;75991,35;74240,07
3233;SO65226;29/08/2013;10/09/2013;05/09/2013;481;7;677,24;20478,90;19801,66
3282;SO65253;29/08/2013;10/09/2013;05/09/2013;499;7;857,18;33256,84;32399,66
3231;SO67339;29/09/2013;11/10/2013;06/10/2013;139;7;841,24;23875,11;23033,87
3285;SO57150;30/04/2013;12/05/2013;07/05/2013;85;7;4111,96;122285,72;118173,76
3222;SO65213;29/08/2013;10/09/2013;05/09/2013;121;7;232,92;11999,13;11766,21
3230;SO46985;29/01/2012;10/02/2012;05/02/2012;247;7;99,68;3226,11;3126,43
3239;SO47410;29/02/2012;12/03/2012;07/03/2012;571;7;399,92;15445,58;15045,66
3191;SO49129;31/07/2012;12/08/2012;07/08/2012;175;7;1163,36;43071,79;41908,43
3323;SO53494;28/02/2013;12/03/2013;07/03/2013;445;7;3,88;109,79;105,91
3175;SO57061;30/04/2013;12/05/2013;07/05/2013;175;7;2042,86;74368,52;72325,66
3324;SO48085;30/04/2012;12/05/2012;07/05/2012;211;7;26,96;1141,92;1114,96
3254;SO71838;29/11/2013;11/12/2013;06/12/2013;319;7;342,84;11463,68;11120,84
3328;SO46623;29/12/2011;10/01/2012;05/01/2012;337;7;100,30;2278,15;2177,85
3197;SO46653;29/12/2011;10/01/2012;05/01/2012;229;7;85,12;2476,96;2391,84
3195;SO47678;30/03/2012;11/04/2012;06/04/2012;265;7;267,86;6919,26;6651,40
3249;SO47679;30/03/2012;11/04/2012;06/04/2012;337;7;7,56;348,71;341,15
3300;SO47969;30/04/2012;12/05/2012;07/05/2012;686;7;182,18;8724,17;8541,99
3245;SO48009;30/04/2012;12/05/2012;07/05/2012;247;7;150,78;7980,92;7830,14
3270;SO48042;30/04/2012;12/05/2012;07/05/2012;535;7;42,80;2143,84;2101,04
3350;SO48319;30/05/2012;11/06/2012;06/06/2012;121;7;93,32;4971,41;4878,09
3204;SO48348;30/05/2012;11/06/2012;06/06/2012;571;7;188,94;4556,42;4367,48
3297;SO48774;30/06/2012;12/07/2012;07/07/2012;265;7;141,78;3847,93;3706,15
3286;SO49097;31/07/2012;12/08/2012;07/08/2012;686;7;215,12;4999,61;4784,49
3307;SO49134;31/07/2012;12/08/2012;07/08/2012;247;7;189,98;5031,81;4841,83
3219;SO49834;28/09/2012;10/10/2012;05/10/2012;265;7;178,54;4336,86;4158,32
3198;SO50224;28/10/2012;09/11/2012;04/11/2012;247;7;84,70;4003,22;3918,52
3301;SO50253;28/10/2012;09/11/2012;04/11/2012;535;7;55,06;4017,17;3962,11
3221;SO50697;28/11/2012;10/12/2012;05/12/2012;571;7;140,60;7866,77;7726,17
3309;SO51696;28/01/2013;09/02/2013;04/02/2013;686;7;101,20;2006,05;1904,85
3303;SO51737;28/01/2013;09/02/2013;04/02/2013;301;7;213,28;6556,47;6343,19
3189;SO51742;28/01/2013;09/02/2013;04/02/2013;247;7;89,22;3547,02;3457,80
3203;SO53523;28/02/2013;12/03/2013;07/03/2013;571;7;73,96;3095,99;3022,03
3242;SO57053;30/04/2013;12/05/2013;07/05/2013;301;7;330,88;7519,39;7188,51
3284;SO57056;30/04/2013;12/05/2013;07/05/2013;247;7;90,68;2305,39;2214,71
3225;SO61231;30/06/2013;12/07/2013;07/07/2013;337;7;2,32;181,18;178,86
3295;SO61246;30/06/2013;12/07/2013;07/07/2013;229;7;35,28;1409,38;1374,10
3174;SO61258;30/06/2013;12/07/2013;07/07/2013;139;7;362,78;10879,40;10516,62
3306;SO63129;31/07/2013;12/08/2013;07/08/2013;686;7;34,34;1502,98;1468,64
3314;SO63229;31/07/2013;12/08/2013;07/08/2013;656;7;32,98;1544,97;1511,99
3252;SO69404;29/10/2013;10/11/2013;05/11/2013;680;7;61,70;5464,03;5402,33
3341;SO69428;29/10/2013;10/11/2013;05/11/2013;157;7;12,30;923,39;911,09
3274;SO69430;29/10/2013;10/11/2013;05/11/2013;301;7;325,76;11747,53;11421,77
3315;SO69431;29/10/2013;10/11/2013;05/11/2013;656;7;227,68;4298,96;4071,28
3321;SO69477;29/10/2013;10/11/2013;05/11/2013;686;7;15,58;335,95;320,37
3190;SO71870;29/11/2013;11/12/2013;06/12/2013;553;7;67,68;1436,43;1368,75
3302;SO49466;28/08/2012;09/09/2012;04/09/2012;571;7;426,96;8629,01;8202,05
3208;SO49505;28/08/2012;09/09/2012;04/09/2012;121;7;0,10;22,79;22,69
3293;SO50193;28/10/2012;09/11/2012;04/11/2012;686;7;314,20;6320,25;6006,05
3346;SO51803;28/01/2013;09/02/2013;04/02/2013;31;7;53,54;1717,80;1664,26
3310;SO53479;28/02/2013;12/03/2013;07/03/2013;49;7;7,88;225,63;217,75
3299;SO57094;30/04/2013;12/05/2013;07/05/2013;686;7;153,62;4592,92;4439,30
3290;SO63161;31/07/2013;12/08/2013;07/08/2013;247;7;9,88;209,97;200,09
3238;SO63195;31/07/2013;12/08/2013;07/08/2013;301;7;480,84;10184,30;9703,46
3279;SO65186;29/08/2013;10/09/2013;05/09/2013;49;7;2,64;119,98;117,34
3283;SO67338;29/09/2013;11/10/2013;06/10/2013;229;7;88,24;2402,44;2314,20
3224;SO71865;29/11/2013;11/12/2013;06/12/2013;49;7;3,46;214,75;211,29
3330;SO47356;29/02/2012;12/03/2012;07/03/2012;67;7;23,08;635,03;611,95
3316;SO50665;28/11/2012;10/12/2012;05/12/2012;67;7;5,90;214,63;208,73
3331;SO71872;29/11/2013;11/12/2013;06/12/2013;445;7;6,00;158,43;152,43
3342;SO71855;29/11/2013;11/12/2013;06/12/2013;67;7;13,22;323,99;310,77
3289;SO69494;29/10/2013;10/11/2013;05/11/2013;211;7;0,74;31,58;30,84
3294;SO57048;30/04/2013;12/05/2013;07/05/2013;427;7;0,88;24,29;23,41
3220;SO51801;28/01/2013;09/02/2013;04/02/2013;157;7;0,14;72,16;72,02
3311;SO46982;29/01/2012;10/02/2012;05/02/2012;157;7;1,62;65,60;63,98
3258;SO67275;29/09/2013;11/10/2013;06/10/2013;337;7;12,44;569,17;556,73
3234;SO59000;30/05/2013;11/06/2013;06/06/2013;445;7;0,18;72,88;72,70
3345;SO57181;30/04/2013;12/05/2013;07/05/2013;211;7;15,34;356,90;341,56
3344;SO51732;28/01/2013;09/02/2013;04/02/2013;427;7;14,38;356,90;342,52
3332;SO55317;30/03/2013;11/04/2013;06/04/2013;229;7;12,86;468,66;455,80
3320;SO69427;29/10/2013;10/11/2013;05/11/2013;31;7;3,66;356,90;353,24
3336;SO50318;28/10/2012;09/11/2012;04/11/2012;211;7;8,88;202,33;193,45
3335;SO48298;30/05/2012;11/06/2012;06/06/2012;67;7;8,72;183,94;175,22
3352;SO53461;28/02/2013;12/03/2013;07/03/2013;67;7;53,34;1466,01;1412,67
3349;SO48007;30/04/2012;12/05/2012;07/05/2012;157;7;30,98;647,99;617,01
3322;SO48733;30/06/2012;12/07/2012;07/07/2012;337;7;16,04;878,36;862,32
3337;SO49056;31/07/2012;12/08/2012;07/08/2012;157;7;9,16;647,99;638,83
3340;SO53559;28/02/2013;12/03/2013;07/03/2013;553;7;11,08;334,06;322,98
3351;SO49452;28/08/2012;09/09/2012;04/09/2012;67;7;44,50;1308,94;1264,44
3353;SO65233;29/08/2013;10/09/2013;05/09/2013;445;7;59,08;1376,99;1317,91
3326;SO69436;29/10/2013;10/11/2013;05/11/2013;247;7;64,80;2181,24;2116,44
3354;SO63208;31/07/2013;12/08/2013;07/08/2013;157;7;82,62;1391,99;1309,37
3339;SO58912;30/05/2013;11/06/2013;06/06/2013;67;7;9,50;323,99;314,49
3325;SO48006;30/04/2012;12/05/2012;07/05/2012;301;7;343,10;14563,61;14220,51
3343;SO58936;30/05/2013;11/06/2013;06/06/2013;553;7;13,48;445,41;431,93
3334;SO50220;28/10/2012;09/11/2012;04/11/2012;301;7;322,40;12417,26;12094,86
3308;SO63284;31/07/2013;12/08/2013;07/08/2013;85;7;3565,66;108184,10;104618,44
3200;SO71840;29/11/2013;11/12/2013;06/12/2013;571;7;16,32;1082,62;1066,30
3327;SO46983;29/01/2012;10/02/2012;05/02/2012;301;7;518,38;14936,97;14418,59
3513;SO46615;29/12/2011;10/01/2012;05/01/2012;286;10;165,98;7973,30;7807,32
3472;SO48790;30/06/2012;12/07/2012;07/07/2012;641;10;33,50;1899,36;1865,86
3435;SO49510;28/08/2012;09/09/2012;04/09/2012;16;10;1335,46;47084,11;45748,64
3462;SO50317;28/10/2012;09/11/2012;04/11/2012;214;10;21,10;954,59;933,49
3422;SO48771;30/06/2012;12/07/2012;07/07/2012;538;10;1069,52;30663,33;29593,81
3505;SO48772;30/06/2012;12/07/2012;07/07/2012;286;10;129,80;4228,15;4098,35
3491;SO49065;31/07/2012;12/08/2012;07/08/2012;430;10;1401,46;42740,67;41339,20
3503;SO49862;28/09/2012;10/10/2012;05/10/2012;286;10;67,60;4471,21;4403,61
3391;SO49891;28/09/2012;10/10/2012;05/10/2012;538;10;1343,24;42765,59;41422,35
3412;SO50244;28/10/2012;09/11/2012;04/11/2012;430;10;1357,70;43180,98;41823,28
3405;SO50722;28/11/2012;10/12/2012;05/12/2012;16;10;1345,72;49862,27;48516,55
3415;SO47447;29/02/2012;12/03/2012;07/03/2012;16;10;2137,62;56817,84;54680,22
3476;SO47669;30/03/2012;11/04/2012;06/04/2012;286;10;290,60;9304,50;9013,89
3457;SO48386;30/05/2012;11/06/2012;06/06/2012;16;10;1680,14;51394,20;49714,07
3424;SO48035;30/04/2012;12/05/2012;07/05/2012;430;10;1887,10;52295,48;50408,38
3504;SO49165;31/07/2012;12/08/2012;07/08/2012;592;10;80,94;6107,32;6026,38
3483;SO49892;28/09/2012;10/10/2012;05/10/2012;641;10;37,50;968,43;930,93
3371;SO55236;30/03/2013;11/04/2013;06/04/2013;34;10;771,82;25645,24;24873,42
3380;SO57180;30/04/2013;12/05/2013;07/05/2013;520;10;1574,92;70859,34;69284,42
3432;SO57185;30/04/2013;12/05/2013;07/05/2013;556;10;785,14;28913,67;28128,53
3444;SO59008;30/05/2013;11/06/2013;06/06/2013;52;10;1465,80;53598,63;52132,83
3439;SO61175;30/06/2013;12/07/2013;07/07/2013;34;10;935,66;25882,74;24947,08
3527;SO63218;31/07/2013;12/08/2013;07/08/2013;556;10;601,46;17193,55;16592,09
3360;SO63241;31/07/2013;12/08/2013;07/08/2013;520;10;2105,94;54904,38;52798,44
3399;SO65158;29/08/2013;10/09/2013;05/09/2013;448;10;1809,30;67838,22;66028,92
3480;SO65282;29/08/2013;10/09/2013;05/09/2013;52;10;1399,50;52183,13;50783,63
3449;SO67261;29/09/2013;11/10/2013;06/10/2013;34;10;802,64;29064,39;28261,75
3536;SO69395;29/10/2013;10/11/2013;05/11/2013;178;10;31,84;890,82;858,98
3362;SO69558;29/10/2013;10/11/2013;05/11/2013;520;10;2201,94;77009,32;74807,38
3460;SO71898;29/11/2013;11/12/2013;06/12/2013;52;10;1674,98;53248,69;51573,71
3404;SO51771;28/01/2013;09/02/2013;04/02/2013;430;10;1111,44;34352,05;33240,61
3467;SO53512;28/02/2013;12/03/2013;07/03/2013;88;10;1109,42;33664,62;32555,20
3359;SO57080;30/04/2013;12/05/2013;07/05/2013;376;10;1394,38;46763,26;45368,88
3388;SO57083;30/04/2013;12/05/2013;07/05/2013;430;10;756,80;28881,97;28125,17
3396;SO58905;30/05/2013;11/06/2013;06/06/2013;340;10;1455,56;43243,28;41787,72
3430;SO63170;31/07/2013;12/08/2013;07/08/2013;376;10;1062,02;32317,23;31255,21
3414;SO63173;31/07/2013;12/08/2013;07/08/2013;430;10;710,88;26775,47;26064,59
3492;SO65154;29/08/2013;10/09/2013;05/09/2013;340;10;1008,76;26709,59;25700,83
3421;SO65224;29/08/2013;10/09/2013;05/09/2013;88;10;439,74;26146,50;25706,76
3395;SO65271;29/08/2013;10/09/2013;05/09/2013;16;10;1630,18;55790,58;54160,40
3378;SO69456;29/10/2013;10/11/2013;05/11/2013;376;10;1602,28;43088,16;41485,88
3473;SO71780;29/11/2013;11/12/2013;06/12/2013;340;10;737,16;30601,00;29863,84
3363;SO71832;29/11/2013;11/12/2013;06/12/2013;88;10;399,92;29187,23;28787,31
3381;SO53562;28/02/2013;12/03/2013;07/03/2013;16;10;2359,90;81489,81;79129,91
3423;SO55323;30/03/2013;11/04/2013;06/04/2013;538;10;1277,20;38601,04;37323,84
3521;SO61214;30/06/2013;12/07/2013;07/07/2013;286;10;169,32;4706,06;4536,74
3373;SO61238;30/06/2013;12/07/2013;07/07/2013;538;10;775,48;22637,07;21861,59
3464;SO63254;31/07/2013;12/08/2013;07/08/2013;592;10;254,14;11546,63;11292,49
3419;SO65177;29/08/2013;10/09/2013;05/09/2013;142;10;1580,72;41107,92;39527,20
3408;SO67343;29/09/2013;11/10/2013;06/10/2013;538;10;1586,52;36869,96;35283,44
3358;SO69554;29/10/2013;10/11/2013;05/11/2013;592;10;136,36;7133,78;6997,42
3452;SO71797;29/11/2013;11/12/2013;06/12/2013;142;10;1652,40;65218,88;63566,48
3382;SO51120;28/12/2012;09/01/2013;04/01/2013;196;10;1913,70;57180,85;55267,15
3461;SO53455;28/02/2013;12/03/2013;07/03/2013;340;10;966,28;31642,87;30676,59
3401;SO65319;29/08/2013;10/09/2013;05/09/2013;502;10;1481,44;40350,00;38868,56
3418;SO67289;29/09/2013;11/10/2013;06/10/2013;196;10;934,40;35848,92;34914,52
3497;SO57184;30/04/2013;12/05/2013;07/05/2013;683;10;181,92;7472,89;7290,97
3428;SO58959;30/05/2013;11/06/2013;06/06/2013;88;10;957,08;28856,84;27899,75
3456;SO59064;30/05/2013;11/06/2013;06/06/2013;502;10;1674,06;71939,51;70265,45
3365;SO61229;30/06/2013;12/07/2013;07/07/2013;196;10;537,22;24339,13;23801,91
3383;SO51763;28/01/2013;09/02/2013;04/02/2013;376;10;1291,24;40110,92;38819,68
3451;SO51812;28/01/2013;09/02/2013;04/02/2013;250;10;100,70;5194,61;5093,91
3357;SO53577;28/02/2013;12/03/2013;07/03/2013;52;10;1311,12;45596,33;44285,21
3477;SO57018;30/04/2013;12/05/2013;07/05/2013;178;10;64,74;1512,76;1448,02
3417;SO58908;30/05/2013;11/06/2013;06/06/2013;448;10;2964,08;71806,03;68841,95
3458;SO69563;29/10/2013;10/11/2013;05/11/2013;556;10;918,40;30610,63;29692,23
3374;SO53458;28/02/2013;12/03/2013;07/03/2013;448;10;2610,50;98517,38;95906,88
3478;SO61194;30/06/2013;12/07/2013;07/07/2013;232;10;139,00;3040,66;2901,66
3394;SO59063;30/05/2013;11/06/2013;06/06/2013;16;10;1040,92;57816,26;56775,34
3411;SO69461;29/10/2013;10/11/2013;05/11/2013;430;10;1060,06;31964,60;30904,54
3370;SO47004;29/01/2012;10/02/2012;05/02/2012;484;10;1604,72;53201,87;51597,15
3446;SO48028;30/04/2012;12/05/2012;07/05/2012;484;10;776,52;32765,50;31988,98
3441;SO49061;31/07/2012;12/08/2012;07/08/2012;376;10;900,66;38306,38;37405,72
3403;SO49062;31/07/2012;12/08/2012;07/08/2012;484;10;938,28;25710,62;24772,34
3468;SO49450;28/08/2012;09/09/2012;04/09/2012;340;10;951,82;32730,22;31778,40
3510;SO49471;28/08/2012;09/09/2012;04/09/2012;635;10;78,68;2525,45;2446,77
3434;SO49521;28/08/2012;09/09/2012;04/09/2012;502;10;948,94;33205,25;32256,31
3372;SO50236;28/10/2012;09/11/2012;04/11/2012;376;10;963,24;26844,82;25881,58
3454;SO50662;28/11/2012;10/12/2012;05/12/2012;340;10;1049,60;33980,50;32930,90
3455;SO50728;28/11/2012;10/12/2012;05/12/2012;502;10;1482,40;44624,10;43141,70
3420;SO47009;29/01/2012;10/02/2012;05/02/2012;430;10;1733,92;49625,56;47891,64
3397;SO51084;28/12/2012;09/01/2013;04/01/2013;34;10;784,94;24004,55;23219,61
3431;SO51815;28/01/2013;09/02/2013;04/02/2013;556;10;722,44;21769,68;21047,24
3437;SO51823;28/01/2013;09/02/2013;04/02/2013;520;10;3417,64;107064,14;103646,50
3356;SO51083;28/12/2012;09/01/2013;04/01/2013;232;10;309,44;9195,15;8885,71
3445;SO55270;30/03/2013;11/04/2013;06/04/2013;232;10;218,98;6806,38;6587,40
3367;SO48031;30/04/2012;12/05/2012;07/05/2012;376;10;1236,38;36535,50;35299,12
3376;SO55268;30/03/2013;11/04/2013;06/04/2013;196;10;948,14;39932,04;38983,90
3433;SO46669;29/12/2011;10/01/2012;05/01/2012;538;10;1907,74;72634,84;70727,10
